"data","hour","type","site","value"
20140513,12,"SO2_24h","南京-仙林大学城","18"
20140513,12,"NO2","南京-仙林大学城","22"
20140513,12,"NO2_24h","南京-仙林大学城","58"
20140513,12,"O3","南京-仙林大学城","196"
20140513,12,"O3_24h","南京-仙林大学城","196"
20140513,12,"O3_8h","南京-仙林大学城","108"
20140513,12,"O3_8h_24h","南京-仙林大学城","164"
20140513,12,"CO","南京-仙林大学城","0.586"
20140513,12,"CO_24h","南京-仙林大学城","0.667"
20140513,13,"AQI","南京-仙林大学城","107"
20140513,13,"PM2.5","南京-仙林大学城","58"
20140513,13,"PM2.5_24h","南京-仙林大学城","58"
20140513,13,"PM10","南京-仙林大学城","105"
20140513,13,"PM10_24h","南京-仙林大学城","119"
20140513,13,"SO2","南京-仙林大学城","23"
20140513,13,"SO2_24h","南京-仙林大学城","18"
20140513,13,"NO2","南京-仙林大学城","21"
20140513,13,"NO2_24h","南京-仙林大学城","58"
20140513,13,"O3","南京-仙林大学城","214"
20140513,13,"O3_24h","南京-仙林大学城","214"
20140513,13,"O3_8h","南京-仙林大学城","131"
20140513,13,"O3_8h_24h","南京-仙林大学城","164"
20140513,13,"CO","南京-仙林大学城","0.647"
20140513,13,"CO_24h","南京-仙林大学城","0.674"
20140513,14,"AQI","南京-仙林大学城","116"
20140513,14,"PM2.5","南京-仙林大学城","63"
20140513,14,"PM2.5_24h","南京-仙林大学城","59"
20140513,14,"PM10","南京-仙林大学城","99"
20140513,14,"PM10_24h","南京-仙林大学城","120"
20140513,14,"SO2","南京-仙林大学城","22"
20140513,14,"SO2_24h","南京-仙林大学城","19"
20140513,14,"NO2","南京-仙林大学城","23"
20140513,14,"NO2_24h","南京-仙林大学城","59"
20140513,14,"O3","南京-仙林大学城","232"
20140513,14,"O3_24h","南京-仙林大学城","232"
20140513,14,"O3_8h","南京-仙林大学城","153"
20140513,14,"O3_8h_24h","南京-仙林大学城","164"
20140513,14,"CO","南京-仙林大学城","0.848"
20140513,14,"CO_24h","南京-仙林大学城","0.691"
20140513,15,"AQI","南京-仙林大学城","104"
20140513,15,"PM2.5","南京-仙林大学城","63"
20140513,15,"PM2.5_24h","南京-仙林大学城","60"
20140513,15,"PM10","南京-仙林大学城","111"
20140513,15,"PM10_24h","南京-仙林大学城","121"
20140513,15,"SO2","南京-仙林大学城","23"
20140513,15,"SO2_24h","南京-仙林大学城","19"
20140513,15,"NO2","南京-仙林大学城","31"
20140513,15,"NO2_24h","南京-仙林大学城","59"
20140513,15,"O3","南京-仙林大学城","208"
20140513,15,"O3_24h","南京-仙林大学城","232"
20140513,15,"O3_8h","南京-仙林大学城","172"
20140513,15,"O3_8h_24h","南京-仙林大学城","172"
20140513,15,"CO","南京-仙林大学城","0.803"
20140513,15,"CO_24h","南京-仙林大学城","0.709"
20140513,17,"AQI","南京-仙林大学城","91"
20140513,17,"PM2.5","南京-仙林大学城","67"
20140513,17,"PM2.5_24h","南京-仙林大学城","62"
20140513,17,"PM10","南京-仙林大学城","132"
20140513,17,"PM10_24h","南京-仙林大学城","124"
20140513,17,"SO2","南京-仙林大学城","21"
20140513,17,"SO2_24h","南京-仙林大学城","20"
20140513,17,"NO2","南京-仙林大学城","43"
20140513,17,"NO2_24h","南京-仙林大学城","61"
20140513,17,"O3","南京-仙林大学城","176"
20140513,17,"O3_24h","南京-仙林大学城","232"
20140513,17,"O3_8h","南京-仙林大学城","192"
20140513,17,"O3_8h_24h","南京-仙林大学城","192"
20140513,17,"CO","南京-仙林大学城","0.757"
20140513,17,"CO_24h","南京-仙林大学城","0.744"
20140513,18,"AQI","南京-仙林大学城","92"
20140513,18,"PM2.5","南京-仙林大学城","68"
20140513,18,"PM2.5_24h","南京-仙林大学城","63"
20140513,18,"PM10","南京-仙林大学城","134"
20140513,18,"PM10_24h","南京-仙林大学城","127"
20140513,18,"SO2","南京-仙林大学城","31"
20140513,18,"SO2_24h","南京-仙林大学城","21"
20140513,18,"NO2","南京-仙林大学城","49"
20140513,18,"NO2_24h","南京-仙林大学城","62"
20140513,18,"O3","南京-仙林大学城","152"
20140513,18,"O3_24h","南京-仙林大学城","232"
20140513,18,"O3_8h","南京-仙林大学城","191"
20140513,18,"O3_8h_24h","南京-仙林大学城","192"
20140513,18,"CO","南京-仙林大学城","0.805"
20140513,18,"CO_24h","南京-仙林大学城","0.758"
20140513,19,"AQI","南京-仙林大学城","107"
20140513,19,"PM2.5","南京-仙林大学城","80"
20140513,19,"PM2.5_24h","南京-仙林大学城","65"
20140513,19,"PM10","南京-仙林大学城","149"
20140513,19,"PM10_24h","南京-仙林大学城","130"
20140513,19,"SO2","南京-仙林大学城","32"
20140513,19,"SO2_24h","南京-仙林大学城","22"
20140513,19,"NO2","南京-仙林大学城","52"
20140513,19,"NO2_24h","南京-仙林大学城","61"
20140513,19,"O3","南京-仙林大学城","113"
20140513,19,"O3_24h","南京-仙林大学城","232"
20140513,19,"O3_8h","南京-仙林大学城","183"
20140513,19,"O3_8h_24h","南京-仙林大学城","192"
20140513,19,"CO","南京-仙林大学城","0.773"
20140513,19,"CO_24h","南京-仙林大学城","0.766"
20140513,20,"AQI","南京-仙林大学城","95"
20140513,20,"PM2.5","南京-仙林大学城","71"
20140513,20,"PM2.5_24h","南京-仙林大学城","67"
20140513,20,"PM10","南京-仙林大学城","129"
20140513,20,"PM10_24h","南京-仙林大学城","131"
20140513,20,"SO2","南京-仙林大学城","26"
20140513,20,"SO2_24h","南京-仙林大学城","23"
20140513,20,"NO2","南京-仙林大学城","54"
20140513,20,"NO2_24h","南京-仙林大学城","60"
20140513,20,"O3","南京-仙林大学城","81"
20140513,20,"O3_24h","南京-仙林大学城","232"
20140513,20,"O3_8h","南京-仙林大学城","168"
20140513,20,"O3_8h_24h","南京-仙林大学城","192"
20140513,20,"CO","南京-仙林大学城","0.737"
20140513,20,"CO_24h","南京-仙林大学城","0.766"
20140513,21,"AQI","南京-仙林大学城","90"
20140513,21,"PM2.5","南京-仙林大学城","63"
20140513,21,"PM2.5_24h","南京-仙林大学城","66"
20140513,21,"PM10","南京-仙林大学城","129"
20140513,21,"PM10_24h","南京-仙林大学城","129"
20140513,21,"SO2","南京-仙林大学城","20"
20140513,21,"SO2_24h","南京-仙林大学城","23"
20140513,21,"NO2","南京-仙林大学城","43"
20140513,21,"NO2_24h","南京-仙林大学城","59"
20140513,21,"O3","南京-仙林大学城","81"
20140513,21,"O3_24h","南京-仙林大学城","232"
20140513,21,"O3_8h","南京-仙林大学城","152"
20140513,21,"O3_8h_24h","南京-仙林大学城","192"
20140513,21,"CO","南京-仙林大学城","0.696"
20140513,21,"CO_24h","南京-仙林大学城","0.77"
20140513,22,"AQI","南京-仙林大学城","79"
20140513,22,"PM2.5","南京-仙林大学城","58"
20140513,22,"PM2.5_24h","南京-仙林大学城","67"
20140513,22,"PM10","南京-仙林大学城","86"
20140513,22,"PM10_24h","南京-仙林大学城","128"
20140513,22,"SO2","南京-仙林大学城","23"
20140513,22,"SO2_24h","南京-仙林大学城","24"
20140513,22,"NO2","南京-仙林大学城","50"
20140513,22,"NO2_24h","南京-仙林大学城","58"
20140513,22,"O3","南京-仙林大学城","72"
20140513,22,"O3_24h","南京-仙林大学城","232"
20140513,22,"O3_8h","南京-仙林大学城","132"
20140513,22,"O3_8h_24h","南京-仙林大学城","192"
20140513,22,"CO","南京-仙林大学城","0.709"
20140513,22,"CO_24h","南京-仙林大学城","0.767"
20140513,23,"AQI","南京-仙林大学城","84"
20140513,23,"PM2.5","南京-仙林大学城","62"
20140513,23,"PM2.5_24h","南京-仙林大学城","67"
20140513,23,"PM10","南京-仙林大学城","102"
20140513,23,"PM10_24h","南京-仙林大学城","126"
20140513,23,"SO2","南京-仙林大学城","23"
20140513,23,"SO2_24h","南京-仙林大学城","25"
20140513,23,"NO2","南京-仙林大学城","58"
20140513,23,"NO2_24h","南京-仙林大学城","55"
20140513,23,"O3","南京-仙林大学城","57"
20140513,23,"O3_24h","南京-仙林大学城","232"
20140513,23,"O3_8h","南京-仙林大学城","113"
20140513,23,"O3_8h_24h","南京-仙林大学城","192"
20140513,23,"CO","南京-仙林大学城","0.727"
20140513,23,"CO_24h","南京-仙林大学城","0.764"
20140513,0,"AQI","苏州-上方山","90"
20140513,0,"PM2.5","苏州-上方山","67"
20140513,0,"PM2.5_24h","苏州-上方山","65"
20140513,0,"PM10","苏州-上方山","101"
20140513,0,"PM10_24h","苏州-上方山","102"
20140513,0,"SO2","苏州-上方山",NA
20140513,0,"SO2_24h","苏州-上方山",NA
20140513,0,"NO2","苏州-上方山","49"
20140513,0,"NO2_24h","苏州-上方山","35"
20140513,0,"O3","苏州-上方山",NA
20140513,0,"O3_24h","苏州-上方山",NA
20140513,0,"O3_8h","苏州-上方山",NA
20140513,0,"O3_8h_24h","苏州-上方山",NA
20140513,0,"CO","苏州-上方山",NA
20140513,0,"CO_24h","苏州-上方山",NA
20140513,1,"AQI","苏州-上方山","98"
20140513,1,"PM2.5","苏州-上方山","73"
20140513,1,"PM2.5_24h","苏州-上方山","64"
20140513,1,"PM10","苏州-上方山","103"
20140513,1,"PM10_24h","苏州-上方山","102"
20140513,1,"SO2","苏州-上方山",NA
20140513,1,"SO2_24h","苏州-上方山",NA
20140513,1,"NO2","苏州-上方山","52"
20140513,1,"NO2_24h","苏州-上方山","36"
20140513,1,"O3","苏州-上方山",NA
20140513,1,"O3_24h","苏州-上方山",NA
20140513,1,"O3_8h","苏州-上方山",NA
20140513,1,"O3_8h_24h","苏州-上方山",NA
20140513,1,"CO","苏州-上方山",NA
20140513,1,"CO_24h","苏州-上方山",NA
20140513,2,"AQI","苏州-上方山","123"
20140513,2,"PM2.5","苏州-上方山","93"
20140513,2,"PM2.5_24h","苏州-上方山","65"
20140513,2,"PM10","苏州-上方山",NA
20140513,2,"PM10_24h","苏州-上方山","102"
20140513,2,"SO2","苏州-上方山",NA
20140513,2,"SO2_24h","苏州-上方山",NA
20140513,2,"NO2","苏州-上方山","55"
20140513,2,"NO2_24h","苏州-上方山","37"
20140513,2,"O3","苏州-上方山",NA
20140513,2,"O3_24h","苏州-上方山",NA
20140513,2,"O3_8h","苏州-上方山",NA
20140513,2,"O3_8h_24h","苏州-上方山",NA
20140513,2,"CO","苏州-上方山",NA
20140513,2,"CO_24h","苏州-上方山",NA
20140513,3,"AQI","苏州-上方山","137"
20140513,3,"PM2.5","苏州-上方山","104"
20140513,3,"PM2.5_24h","苏州-上方山","66"
20140513,3,"PM10","苏州-上方山","186"
20140513,3,"PM10_24h","苏州-上方山","110"
20140513,3,"SO2","苏州-上方山",NA
20140513,3,"SO2_24h","苏州-上方山",NA
20140513,3,"NO2","苏州-上方山","57"
20140513,3,"NO2_24h","苏州-上方山","38"
20140513,3,"O3","苏州-上方山",NA
20140513,3,"O3_24h","苏州-上方山",NA
20140513,3,"O3_8h","苏州-上方山",NA
20140513,3,"O3_8h_24h","苏州-上方山",NA
20140513,3,"CO","苏州-上方山",NA
20140513,3,"CO_24h","苏州-上方山",NA
20140513,4,"AQI","苏州-上方山","156"
20140513,4,"PM2.5","苏州-上方山","119"
20140513,4,"PM2.5_24h","苏州-上方山","68"
20140513,4,"PM10","苏州-上方山",NA
20140513,4,"PM10_24h","苏州-上方山","110"
20140513,4,"SO2","苏州-上方山",NA
20140513,4,"SO2_24h","苏州-上方山",NA
20140513,4,"NO2","苏州-上方山","64"
20140513,4,"NO2_24h","苏州-上方山","40"
20140513,4,"O3","苏州-上方山",NA
20140513,4,"O3_24h","苏州-上方山",NA
20140513,4,"O3_8h","苏州-上方山",NA
20140513,4,"O3_8h_24h","苏州-上方山",NA
20140513,4,"CO","苏州-上方山",NA
20140513,4,"CO_24h","苏州-上方山",NA
20140513,5,"AQI","苏州-上方山","159"
20140513,5,"PM2.5","苏州-上方山","121"
20140513,5,"PM2.5_24h","苏州-上方山","69"
20140513,5,"PM10","苏州-上方山","180"
20140513,5,"PM10_24h","苏州-上方山","115"
20140513,5,"SO2","苏州-上方山",NA
20140513,5,"SO2_24h","苏州-上方山",NA
20140513,5,"NO2","苏州-上方山","50"
20140513,5,"NO2_24h","苏州-上方山","41"
20140513,5,"O3","苏州-上方山",NA
20140513,5,"O3_24h","苏州-上方山",NA
20140513,5,"O3_8h","苏州-上方山",NA
20140513,5,"O3_8h_24h","苏州-上方山",NA
20140513,5,"CO","苏州-上方山",NA
20140513,5,"CO_24h","苏州-上方山",NA
20140513,6,"AQI","苏州-上方山","147"
20140513,6,"PM2.5","苏州-上方山","112"
20140513,6,"PM2.5_24h","苏州-上方山","70"
20140513,6,"PM10","苏州-上方山","125"
20140513,6,"PM10_24h","苏州-上方山","118"
20140513,6,"SO2","苏州-上方山",NA
20140513,6,"SO2_24h","苏州-上方山",NA
20140513,6,"NO2","苏州-上方山","53"
20140513,6,"NO2_24h","苏州-上方山","42"
20140513,6,"O3","苏州-上方山",NA
20140513,6,"O3_24h","苏州-上方山",NA
20140513,6,"O3_8h","苏州-上方山",NA
20140513,6,"O3_8h_24h","苏州-上方山",NA
20140513,6,"CO","苏州-上方山",NA
20140513,6,"CO_24h","苏州-上方山",NA
20140513,7,"AQI","苏州-上方山","149"
20140513,7,"PM2.5","苏州-上方山","114"
20140513,7,"PM2.5_24h","苏州-上方山","72"
20140513,7,"PM10","苏州-上方山","142"
20140513,7,"PM10_24h","苏州-上方山","120"
20140513,7,"SO2","苏州-上方山",NA
20140513,7,"SO2_24h","苏州-上方山",NA
20140513,7,"NO2","苏州-上方山","79"
20140513,7,"NO2_24h","苏州-上方山","43"
20140513,7,"O3","苏州-上方山",NA
20140513,7,"O3_24h","苏州-上方山",NA
20140513,7,"O3_8h","苏州-上方山",NA
20140513,7,"O3_8h_24h","苏州-上方山",NA
20140513,7,"CO","苏州-上方山",NA
20140513,7,"CO_24h","苏州-上方山",NA
20140513,8,"AQI","苏州-上方山","153"
20140513,8,"PM2.5","苏州-上方山","117"
20140513,8,"PM2.5_24h","苏州-上方山","73"
20140513,8,"PM10","苏州-上方山","122"
20140513,8,"PM10_24h","苏州-上方山","120"
20140513,8,"SO2","苏州-上方山",NA
20140513,8,"SO2_24h","苏州-上方山",NA
20140513,8,"NO2","苏州-上方山","91"
20140513,8,"NO2_24h","苏州-上方山","46"
20140513,8,"O3","苏州-上方山",NA
20140513,8,"O3_24h","苏州-上方山",NA
20140513,8,"O3_8h","苏州-上方山",NA
20140513,8,"O3_8h_24h","苏州-上方山",NA
20140513,8,"CO","苏州-上方山",NA
20140513,8,"CO_24h","苏州-上方山",NA
20140513,9,"AQI","苏州-上方山","145"
20140513,9,"PM2.5","苏州-上方山","111"
20140513,9,"PM2.5_24h","苏州-上方山","75"
20140513,9,"PM10","苏州-上方山","132"
20140513,9,"PM10_24h","苏州-上方山","121"
20140513,9,"SO2","苏州-上方山",NA
20140513,9,"SO2_24h","苏州-上方山",NA
20140513,9,"NO2","苏州-上方山","76"
20140513,9,"NO2_24h","苏州-上方山","47"
20140513,9,"O3","苏州-上方山",NA
20140513,9,"O3_24h","苏州-上方山",NA
20140513,9,"O3_8h","苏州-上方山",NA
20140513,9,"O3_8h_24h","苏州-上方山",NA
20140513,9,"CO","苏州-上方山",NA
20140513,9,"CO_24h","苏州-上方山",NA
20140513,10,"AQI","苏州-上方山","112"
20140513,10,"PM2.5","苏州-上方山","84"
20140513,10,"PM2.5_24h","苏州-上方山","75"
20140513,10,"PM10","苏州-上方山","125"
20140513,10,"PM10_24h","苏州-上方山","124"
20140513,10,"SO2","苏州-上方山",NA
20140513,10,"SO2_24h","苏州-上方山",NA
20140513,10,"NO2","苏州-上方山","56"
20140513,10,"NO2_24h","苏州-上方山","47"
20140513,10,"O3","苏州-上方山",NA
20140513,10,"O3_24h","苏州-上方山",NA
20140513,10,"O3_8h","苏州-上方山",NA
20140513,10,"O3_8h_24h","苏州-上方山",NA
20140513,10,"CO","苏州-上方山",NA
20140513,10,"CO_24h","苏州-上方山",NA
20140513,11,"AQI","苏州-上方山","114"
20140513,11,"PM2.5","苏州-上方山","63"
20140513,11,"PM2.5_24h","苏州-上方山","75"
20140513,11,"PM10","苏州-上方山","178"
20140513,11,"PM10_24h","苏州-上方山","127"
20140513,11,"SO2","苏州-上方山",NA
20140513,11,"SO2_24h","苏州-上方山",NA
20140513,11,"NO2","苏州-上方山","33"
20140513,11,"NO2_24h","苏州-上方山","47"
20140513,11,"O3","苏州-上方山",NA
20140513,11,"O3_24h","苏州-上方山",NA
20140513,11,"O3_8h","苏州-上方山",NA
20140513,11,"O3_8h_24h","苏州-上方山",NA
20140513,11,"CO","苏州-上方山",NA
20140513,11,"CO_24h","苏州-上方山",NA
20140513,12,"AQI","苏州-上方山","62"
20140513,12,"PM2.5","苏州-上方山","36"
20140513,12,"PM2.5_24h","苏州-上方山","74"
20140513,12,"PM10","苏州-上方山","73"
20140513,12,"PM10_24h","苏州-上方山","124"
20140513,12,"SO2","苏州-上方山",NA
20140513,12,"SO2_24h","苏州-上方山",NA
20140513,12,"NO2","苏州-上方山","27"
20140513,12,"NO2_24h","苏州-上方山","47"
20140513,12,"O3","苏州-上方山",NA
20140513,12,"O3_24h","苏州-上方山",NA
20140513,12,"O3_8h","苏州-上方山",NA
20140513,12,"O3_8h_24h","苏州-上方山",NA
20140513,12,"CO","苏州-上方山",NA
20140513,12,"CO_24h","苏州-上方山",NA
20140513,13,"AQI","苏州-上方山","76"
20140513,13,"PM2.5","苏州-上方山","34"
20140513,13,"PM2.5_24h","苏州-上方山","74"
20140513,13,"PM10","苏州-上方山","101"
20140513,13,"PM10_24h","苏州-上方山","124"
20140513,13,"SO2","苏州-上方山",NA
20140513,13,"SO2_24h","苏州-上方山",NA
20140513,13,"NO2","苏州-上方山","29"
20140513,13,"NO2_24h","苏州-上方山","48"
20140513,13,"O3","苏州-上方山",NA
20140513,13,"O3_24h","苏州-上方山",NA
20140513,13,"O3_8h","苏州-上方山",NA
20140513,13,"O3_8h_24h","苏州-上方山",NA
20140513,13,"CO","苏州-上方山",NA
20140513,13,"CO_24h","苏州-上方山",NA
20140513,14,"AQI","苏州-上方山","55"
20140513,14,"PM2.5","苏州-上方山","33"
20140513,14,"PM2.5_24h","苏州-上方山","74"
20140513,14,"PM10","苏州-上方山","59"
20140513,14,"PM10_24h","苏州-上方山","121"
20140513,14,"SO2","苏州-上方山",NA
20140513,14,"SO2_24h","苏州-上方山",NA
20140513,14,"NO2","苏州-上方山","26"
20140513,14,"NO2_24h","苏州-上方山","48"
20140513,14,"O3","苏州-上方山",NA
20140513,14,"O3_24h","苏州-上方山",NA
20140513,14,"O3_8h","苏州-上方山",NA
20140513,14,"O3_8h_24h","苏州-上方山",NA
20140513,14,"CO","苏州-上方山",NA
20140513,14,"CO_24h","苏州-上方山",NA
20140513,15,"AQI","苏州-上方山","59"
20140513,15,"PM2.5","苏州-上方山","42"
20140513,15,"PM2.5_24h","苏州-上方山","73"
20140513,15,"PM10","苏州-上方山",NA
20140513,15,"PM10_24h","苏州-上方山","117"
20140513,15,"SO2","苏州-上方山",NA
20140513,15,"SO2_24h","苏州-上方山",NA
20140513,15,"NO2","苏州-上方山","38"
20140513,15,"NO2_24h","苏州-上方山","49"
20140513,15,"O3","苏州-上方山",NA
20140513,15,"O3_24h","苏州-上方山",NA
20140513,15,"O3_8h","苏州-上方山",NA
20140513,15,"O3_8h_24h","苏州-上方山",NA
20140513,15,"CO","苏州-上方山",NA
20140513,15,"CO_24h","苏州-上方山",NA
